DateG,Day,City,Holiday Name,Type of Public Holiday,School,Cloudy,Widespread Dust,Blowing Dust,Fog,Mist,Rain,Match,Event,Effect on City,Pay Day,days till next payday,days after payday,days after school,days before school,is_payday,is_holiday,has_event,has_match,is_weekend,has_rain,bad_weather,payday_window,is_vacation,impact_score,impact_level,stable_weather,rain_or_mist,dust,fog
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,12.0,14.0,73,16,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,11.0,13.0,74,15,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,12.0,75,14,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,11.0,76,13,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,8.0,10.0,77,12,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,7.0,9.0,78,11,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,8.0,79,10,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,5.0,7.0,80,9,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,Founding Day,Founding Day is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,4.0,6.0,81,8,0,1,0,1,0,0,0,0,0,5,Medium,1,0,0,0
,Thursday,Riyadh,Founding Day Public Sector Holiday,Founding Day Public Sector Holiday is a public sector holiday in Saudi Arabia,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,3.0,5.0,82,7,0,1,0,0,1,0,0,1,0,6,High,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,2.0,4.0,83,6,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,"Preimer League, La liga",FALSE,FALSE,FALSE,1.0,3.0,84,5,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,0.0,2.0,85,4,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,TRUE,31.0,1.0,86,3,1,0,0,0,0,0,1,1,0,5,Medium,0,0,1,0
,Tuesday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,30.0,0.0,87,2,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
2023-01-03,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,29.0,30.0,88,1,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-02-03,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,29.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-03-03,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,28.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-04-03,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,26.0,27.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-05-03,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,25.0,26.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-06-03,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,24.0,25.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-07-03,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,23.0,24.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-08-03,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,22.0,23.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-09-03,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,21.0,22.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-10-03,Friday,Riyadh,No Holiday,,False,False,False,True,False,False,False,,FALSE,FALSE,FALSE,20.0,21.0,Vacation	,Vacation,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
2023-11-03,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,19.0,20.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-12-03,Sunday,Riyadh,No Holiday,,True,True,False,False,False,False,True,Preimer League,FALSE,FALSE,FALSE,18.0,19.0,1,102,0,0,0,1,0,1,0,0,0,3,Medium,0,1,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,True,False,True,,FALSE,FALSE,FALSE,17.0,18.0,2,101,0,0,0,0,0,1,1,0,0,2,Low,0,1,0,1
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,16.0,17.0,3,100,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,True,Preimer League,FALSE,FALSE,FALSE,15.0,16.0,4,99,0,0,0,1,0,1,0,0,0,3,Medium,0,1,0,0
,Thursday,Riyadh,No Holiday,,True,True,False,False,False,False,True,,FALSE,FALSE,FALSE,14.0,15.0,5,98,0,0,0,0,1,1,0,0,0,2,Low,0,1,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,13.0,14.0,6,97,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,12.0,13.0,7,96,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"Preimer League, La liga",FALSE,FALSE,FALSE,11.0,12.0,8,95,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,11.0,9,94,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,9.0,10.0,10,93,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,9.0,11,92,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,8.0,12,91,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,7.0,13,90,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,6.0,14,89,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,True,False,False,False,False,True,,FALSE,FALSE,FALSE,4.0,5.0,15,88,0,0,0,0,0,1,0,1,0,3,Medium,0,1,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,4.0,16,87,1,0,0,0,0,0,0,1,0,4,Medium,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,3.0,17,86,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,2.0,18,85,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,True,,FALSE,FALSE,FALSE,28.0,1.0,19,84,0,0,0,0,1,1,0,1,0,4,Medium,0,1,0,0
,Friday,Riyadh,No Holiday,,False,False,False,True,False,False,False,,FALSE,FALSE,FALSE,27.0,0.0,20,83,0,0,0,0,1,0,1,1,0,4,Medium,0,0,1,0
2023-01-04,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,26.0,29.0,21,82,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-02-04,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,25.0,28.0,22,81,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-03-04,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,24.0,27.0,23,80,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-04-04,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,23.0,26.0,24,79,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-05-04,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,22.0,25.0,25,78,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-06-04,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,24.0,26,77,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-07-04,Friday,Riyadh,No Holiday,,False,True,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,23.0,27,76,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-08-04,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,19.0,22.0,28,75,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-09-04,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,18.0,21.0,29,74,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-10-04,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,20.0,30,73,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-11-04,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,16.0,19.0,31,72,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-12-04,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,15.0,18.0,32,71,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,17.0,33,70,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,16.0,34,69,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,True,False,False,False,False,True,Preimer League,FALSE,FALSE,FALSE,12.0,15.0,35,68,0,0,0,1,1,1,0,0,0,4,Medium,0,1,0,0
,Sunday,Riyadh,No Holiday,,False,True,False,False,False,False,True,Preimer League,FALSE,FALSE,FALSE,11.0,14.0,36,67,0,0,0,1,0,1,0,0,0,3,Medium,0,1,0,0
,Monday,Riyadh,No Holiday,,False,True,False,False,False,False,True,Preimer League,FALSE,FALSE,FALSE,10.0,13.0,37,66,0,0,0,1,0,1,0,0,0,3,Medium,0,1,0,0
,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,"UEFA CL, KSA League",FALSE,FALSE,FALSE,9.0,12.0,38,65,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,True,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,8.0,11.0,39,64,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,Eid al-Fitr Holiday,"Eid al-Fitr is a holiday to mark the end of the Islamic month of Ramadan, during which Muslims fast during the hours of daylight.",False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,10.0,40,63,0,1,0,0,1,0,0,0,0,4,Medium,1,0,0,0
,Friday,Riyadh,Eid al-Fitr Holiday,"Eid al-Fitr is a holiday to mark the end of the Islamic month of Ramadan, during which Muslims fast during the hours of daylight.",False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,6.0,9.0,41,62,0,1,0,1,1,0,0,0,0,6,High,1,0,0,0
,Saturday,Riyadh,Eid al-Fitr Holiday,"Eid al-Fitr is a holiday to mark the end of the Islamic month of Ramadan, during which Muslims fast during the hours of daylight.",False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,5.0,8.0,42,61,0,1,0,1,1,0,0,0,0,6,High,1,0,0,0
,Sunday,Riyadh,Eid al-Fitr Holiday,Eid al-Fitr Holiday is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,"Preimer League, La liga, KSA League",FALSE,FALSE,FALSE,4.0,7.0,43,60,0,1,0,1,0,0,0,0,0,5,Medium,1,0,0,0
,Monday,Riyadh,Eid al-Fitr Holiday,Eid al-Fitr Holiday is a national holiday in Saudi Arabia,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,3.0,6.0,44,59,0,1,0,0,0,0,1,1,0,6,High,0,0,1,0
,Tuesday,Riyadh,Eid al-Fitr Holiday,Eid al-Fitr Holiday is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,2.0,5.0,45,58,0,1,0,1,0,0,0,1,0,7,High,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,1.0,4.0,46,57,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,TRUE,31.0,3.0,47,56,1,0,0,1,1,0,0,1,0,7,High,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,30.0,2.0,48,55,0,0,0,0,1,0,1,1,0,4,Medium,0,0,1,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,1.0,49,54,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,28.0,0.0,50,53,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
2023-01-05,Monday,Riyadh,No Holiday,,True,False,False,True,False,False,False,,FALSE,FALSE,FALSE,27.0,30.0,51,52,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
2023-02-05,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,26.0,29.0,52,51,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-03-05,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,28.0,53,50,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-04-05,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,24.0,27.0,54,49,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-05-05,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,26.0,55,48,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-06-05,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,22.0,25.0,56,47,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-07-05,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,24.0,57,46,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-08-05,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,23.0,58,45,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-09-05,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,19.0,22.0,59,44,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-10-05,Wednesday,Riyadh,No Holiday,,True,False,True,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,18.0,21.0,60,43,0,0,0,1,0,0,1,0,0,3,Medium,0,0,1,0
2023-11-05,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,20.0,61,42,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-12-05,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,19.0,62,41,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,18.0,63,40,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,14.0,17.0,64,39,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,16.0,65,38,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"UEFA CL, KSA League",FALSE,FALSE,FALSE,12.0,15.0,66,37,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,11.0,14.0,67,36,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,True,True,False,False,False,,FALSE,FALSE,FALSE,10.0,13.0,68,35,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,12.0,69,34,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,8.0,11.0,70,33,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,7.0,10.0,71,32,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,9.0,72,31,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,8.0,73,30,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,4.0,7.0,74,29,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Thursday,Riyadh,No Holiday,,True,False,True,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,3.0,6.0,75,28,0,0,0,1,1,0,1,1,0,6,High,0,0,1,0
,Friday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,2.0,5.0,76,27,0,0,0,0,1,0,1,1,0,4,Medium,0,0,1,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,La liga,FALSE,FALSE,FALSE,1.0,4.0,77,26,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,TRUE,31.0,3.0,78,25,1,0,0,1,0,0,0,1,0,6,High,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,True,True,False,False,False,,FALSE,FALSE,FALSE,30.0,2.0,79,24,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,1.0,80,23,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,0.0,81,22,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
2023-01-06,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,29.0,82,21,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-02-06,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,28.0,83,20,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-03-06,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,27.0,84,19,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-04-06,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,24.0,26.0,85,18,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-05-06,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,25.0,86,17,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-06-06,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,24.0,87,16,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-07-06,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,23.0,88,15,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-08-06,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,22.0,89,14,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-09-06,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,21.0,90,13,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-10-06,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,18.0,20.0,91,12,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-11-06,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,19.0,92,11,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-12-06,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,18.0,93,10,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,17.0,94,9,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,16.0,95,8,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,15.0,96,7,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,14.0,97,6,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,13.0,98,5,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,12.0,99,4,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,11.0,100,3,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,10.0,101,2,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,9.0,102,1,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,8.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,7.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,6.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,3.0,5.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Monday,Riyadh,Eid al-Adha Holiday,Arafat Day is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,2.0,4.0,Vacation	,Vacation,0,1,0,0,0,0,0,1,0,5,Medium,1,0,0,0
,Tuesday,Riyadh,Eid al-Adha Holiday,Eid al-Adha (Id ul-Adha) is an Islamic festival falling on the 10th day of the month of Dhul Hijja (Thou al-Hijja) to commemorate the willingness of Ibrahim (Abraham) to sacrifice his son.,False,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,3.0,Vacation	,Vacation,1,1,0,0,0,0,0,1,0,7,High,1,0,0,0
,Wednesday,Riyadh,Eid al-Adha Holiday,Eid al-Adha (Id ul-Adha) is an Islamic festival falling on the 10th day of the month of Dhul Hijja (Thou al-Hijja) to commemorate the willingness of Ibrahim (Abraham) to sacrifice his son.,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,2.0,Vacation	,Vacation,0,1,0,0,0,0,0,1,0,5,Medium,1,0,0,0
